trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
281,False,"{'a': 0.2, 'e': 0.05935942452475095}",30,18,22.451504600753676,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.2, 'e': 0.05876583027950344}",35,23,24.19036341603003,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.2, 'e': 0.0581781719767084}",20,0,32.60050225906038,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
284,False,"{'a': 0.2, 'e': 0.05759639025694132}",20,6,-26.70470002135479,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
285,False,"{'a': 0.2, 'e': 0.057020426354371906}",30,19,18.38352629452825,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.2, 'e': 0.05645022209082819}",20,8,22.093828673286687,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.2, 'e': 0.05588571986991991}",20,6,22.304464341991764,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.2, 'e': 0.05532686267122071}",20,10,16.403364326393326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.2, 'e': 0.0547735940445085}",25,7,22.378713265522027,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.2, 'e': 0.05422585810406342}",20,13,10.996958414198865,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.2, 'e': 0.05368359952302278}",30,18,20.86071975846643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.2, 'e': 0.05314676352779255}",35,14,-21.008964369194864,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 1}",1
